#chrom	blockRange	AAAA	AABA	ABAA	ABBA	BAAA	BABA	BBAA	BBBA
25	3366	43	52	43	52	43	52	43	52
25	3367	85	65	85	65	85	65	85	65
25	3368	75	59	75	59	75	59	75	59
25	3369	68	69	68	69	68	69	68	69
25	3370	74	57	74	57	74	57	74	57
25	3371	85	67	85	67	85	67	85	67
25	3372	67	50	67	50	67	50	67	50
25	3373	41	43	41	43	41	43	41	43
25	3374	74	74	74	74	74	74	74	74
25	3375	50	66	50	66	50	66	50	66
25	3376	51	104	51	104	51	104	51	104
25	3377	83	100	83	100	83	100	83	100
25	3378	48	57	48	57	48	57	48	57
25	3379	48	42	48	42	48	42	48	42
25	3380	88	90	88	90	88	90	88	90
25	3381	62	48	62	48	62	48	62	48
25	3382	35	97	35	97	35	97	35	97
25	3383	48	78	48	78	48	78	48	78
25	3384	43	70	43	70	43	70	43	70
25	3385	45	58	45	58	45	58	45	58
25	3386	60	63	60	63	60	63	60	63
25	3387	80	50	80	50	80	50	80	50
25	3388	115	59	115	59	115	59	115	59
25	3389	84	79	84	79	84	79	84	79
25	3390	103	84	103	84	103	84	103	84
25	3391	102	62	102	62	102	62	102	62
25	3392	84	71	84	71	84	71	84	71
25	3393	58	99	58	99	58	99	58	99
25	3394	67	63	67	63	67	63	67	63
25	3395	49	65	49	65	49	65	49	65
25	3396	91	79	91	79	91	79	91	79
25	3397	77	86	77	86	77	86	77	86
25	3398	64	99	64	99	64	99	64	99
25	3399	66	75	66	75	66	75	66	75
25	3400	63	44	63	44	63	44	63	44
25	3401	45	83	45	83	45	83	45	83
25	3402	64	57	64	57	64	57	64	57
25	3403	52	65	52	65	52	65	52	65
25	3404	59	59	59	59	59	59	59	59
25	3405	76	64	76	64	76	64	76	64
25	3406	54	70	54	70	54	70	54	70
25	3407	76	95	76	95	76	95	76	95
25	3408	53	115	53	115	53	115	53	115
25	3409	53	51	53	51	53	51	53	51
25	3410	76	59	76	59	76	59	76	59
25	3411	75	86	75	86	75	86	75	86
25	3412	69	75	69	75	69	75	69	75
25	3413	82	81	82	81	82	81	82	81
25	3414	87	71	87	71	87	71	87	71
25	3415	61	76	61	76	61	76	61	76
25	3416	44	77	44	77	44	77	44	77
25	3417	48	55	48	55	48	55	48	55
25	3418	40	69	40	69	40	69	40	69
25	3419	44	59	44	59	44	59	44	59
25	3420	116	122	116	122	116	122	116	122
25	3421	71	62	71	62	71	62	71	62
25	3422	63	83	63	83	63	83	63	83
25	3423	82	62	82	62	82	62	82	62
25	3424	64	87	64	87	64	87	64	87
25	3425	75	87	75	87	75	87	75	87
25	3426	77	61	77	61	77	61	77	61
25	3427	37	83	37	83	37	83	37	83
25	3428	61	67	61	67	61	67	61	67
25	3429	78	95	78	95	78	95	78	95
25	3430	62	85	62	85	62	85	62	85
25	3431	69	96	69	96	69	96	69	96
25	3432	107	116	107	116	107	116	107	116
25	3433	55	101	55	101	55	101	55	101
25	3434	48	79	48	79	48	79	48	79
25	3435	92	109	92	109	92	109	92	109
25	3436	110	101	110	101	110	101	110	101
25	3437	88	147	88	147	88	147	88	147
25	3438	130	107	130	107	130	107	130	107
25	3439	93	82	93	82	93	82	93	82
25	3440	101	85	101	85	101	85	101	85
25	3441	74	59	74	59	74	59	74	59
25	3442	114	131	114	131	114	131	114	131
25	3443	92	128	92	128	92	128	92	128
25	3444	138	142	138	142	138	142	138	142
25	3445	182	187	182	187	182	187	182	187
25	3446	132	195	132	195	132	195	132	195
25	3447	68	86	68	86	68	86	68	86
25	3448	72	127	72	127	72	127	72	127
26	3449	101	104	101	104	101	104	101	104
26	3450	49	58	49	58	49	58	49	58
26	3451	36	41	36	41	36	41	36	41
26	3452	65	65	65	65	65	65	65	65
26	3453	53	67	53	67	53	67	53	67
26	3454	52	70	52	70	52	70	52	70
26	3455	48	102	48	102	48	102	48	102
26	3456	82	71	82	71	82	71	82	71
26	3457	59	71	59	71	59	71	59	71
26	3458	51	88	51	88	51	88	51	88
26	3459	38	82	38	82	38	82	38	82
26	3460	42	64	42	64	42	64	42	64
26	3461	33	78	33	78	33	78	33	78
26	3462	84	79	84	79	84	79	84	79
26	3463	52	66	52	66	52	66	52	66
26	3464	58	89	58	89	58	89	58	89
26	3465	93	70	93	70	93	70	93	70
26	3466	60	52	60	52	60	52	60	52
26	3467	53	75	53	75	53	75	53	75
26	3468	48	69	48	69	48	69	48	69
26	3469	81	53	81	53	81	53	81	53
26	3470	58	58	58	58	58	58	58	58
26	3471	47	56	47	56	47	56	47	56
26	3472	50	52	50	52	50	52	50	52
26	3473	62	61	62	61	62	61	62	61
26	3474	54	55	54	55	54	55	54	55
26	3475	47	62	47	62	47	62	47	62
26	3476	68	68	68	68	68	68	68	68
26	3477	41	45	41	45	41	45	41	45
26	3478	81	51	81	51	81	51	81	51
26	3479	47	65	47	65	47	65	47	65
26	3480	42	70	42	70	42	70	42	70
26	3481	65	90	65	90	65	90	65	90
26	3482	54	100	54	100	54	100	54	100
26	3483	60	84	60	84	60	84	60	84
26	3484	40	75	40	75	40	75	40	75
26	3485	51	93	51	93	51	93	51	93
26	3486	84	88	84	88	84	88	84	88
26	3487	63	85	63	85	63	85	63	85
26	3488	58	72	58	72	58	72	58	72
26	3489	74	78	74	78	74	78	74	78
26	3490	44	49	44	49	44	49	44	49
26	3491	56	91	56	91	56	91	56	91
26	3492	61	94	61	94	61	94	61	94
26	3493	91	83	91	83	91	83	91	83
26	3494	75	103	75	103	75	103	75	103
26	3495	63	73	63	73	63	73	63	73
26	3496	70	49	70	49	70	49	70	49
26	3497	68	72	68	72	68	72	68	72
26	3498	91	92	91	92	91	92	91	92
26	3499	186	130	186	130	186	130	186	130
26	3500	374	184	374	184	374	184	374	184
26	3501	300	288	300	288	300	288	300	288
26	3502	101	236	101	236	101	236	101	236
26	3503	242	152	242	152	242	152	242	152
26	3504	90	109	90	109	90	109	90	109
26	3505	56	66	56	66	56	66	56	66
26	3506	92	113	92	113	92	113	92	113
26	3507	103	74	103	74	103	74	103	74
26	3508	87	118	87	118	87	118	87	118
26	3509	81	97	81	97	81	97	81	97
26	3510	82	101	82	101	82	101	82	101
26	3511	144	87	144	87	144	87	144	87
26	3512	84	72	84	72	84	72	84	72
26	3513	86	107	86	107	86	107	86	107
26	3514	89	116	89	116	89	116	89	116
26	3515	109	103	109	103	109	103	109	103
26	3516	105	117	105	117	105	117	105	117
26	3517	121	117	121	117	121	117	121	117
26	3518	122	110	122	110	122	110	122	110
26	3519	112	96	112	96	112	96	112	96
26	3520	94	94	94	94	94	94	94	94
26	3521	105	129	105	129	105	129	105	129
26	3522	74	101	74	101	74	101	74	101
26	3523	60	114	60	114	60	114	60	114
26	3524	118	129	118	129	118	129	118	129
26	3525	191	159	191	159	191	159	191	159
27	3526	300	245	300	245	300	245	300	245
27	3527	97	162	97	162	97	162	97	162
27	3528	79	99	79	99	79	99	79	99
27	3529	64	70	64	70	64	70	64	70
27	3530	123	121	123	121	123	121	123	121
27	3531	149	161	149	161	149	161	149	161
27	3532	76	100	76	100	76	100	76	100
27	3533	104	123	104	123	104	123	104	123
27	3534	57	66	57	66	57	66	57	66
27	3535	69	72	69	72	69	72	69	72
27	3536	67	95	67	95	67	95	67	95
27	3537	68	110	68	110	68	110	68	110
27	3538	46	84	46	84	46	84	46	84
27	3539	82	75	82	75	82	75	82	75
27	3540	110	107	110	107	110	107	110	107
27	3541	54	58	54	58	54	58	54	58
27	3542	63	81	63	81	63	81	63	81
27	3543	74	69	74	69	74	69	74	69
27	3544	72	72	72	72	72	72	72	72
27	3545	70	66	70	66	70	66	70	66
27	3546	64	76	64	76	64	76	64	76
27	3547	57	86	57	86	57	86	57	86
27	3548	74	41	74	41	74	41	74	41
27	3549	52	104	52	104	52	104	52	104
27	3550	65	63	65	63	65	63	65	63
27	3551	80	71	80	71	80	71	80	71
27	3552	71	97	71	97	71	97	71	97
27	3553	66	84	66	84	66	84	66	84
27	3554	49	100	49	100	49	100	49	100
27	3555	74	76	74	76	74	76	74	76
27	3556	78	81	78	81	78	81	78	81
27	3557	53	78	53	78	53	78	53	78
27	3558	64	120	64	120	64	120	64	120
27	3559	70	90	70	90	70	90	70	90
27	3560	79	98	79	98	79	98	79	98
27	3561	93	111	93	111	93	111	93	111
27	3562	84	76	84	76	84	76	84	76
27	3563	51	85	51	85	51	85	51	85
27	3564	54	60	54	60	54	60	54	60
27	3565	52	57	52	57	52	57	52	57
27	3566	76	91	76	91	76	91	76	91
27	3567	71	80	71	80	71	80	71	80
27	3568	50	86	50	86	50	86	50	86
27	3569	72	60	72	60	72	60	72	60
27	3570	50	77	50	77	50	77	50	77
27	3571	49	73	49	73	49	73	49	73
27	3572	61	67	61	67	61	67	61	67
27	3573	47	59	47	59	47	59	47	59
27	3574	60	67	60	67	60	67	60	67
27	3575	68	109	68	109	68	109	68	109
27	3576	72	63	72	63	72	63	72	63
27	3577	101	163	101	163	101	163	101	163
27	3578	80	89	80	89	80	89	80	89
27	3579	50	63	50	63	50	63	50	63
27	3580	85	75	85	75	85	75	85	75
27	3581	77	127	77	127	77	127	77	127
27	3582	74	50	74	50	74	50	74	50
27	3583	66	62	66	62	66	62	66	62
27	3584	90	109	90	109	90	109	90	109
27	3585	76	108	76	108	76	108	76	108
27	3586	65	72	65	72	65	72	65	72
27	3587	66	79	66	79	66	79	66	79
27	3588	86	82	86	82	86	82	86	82
27	3589	55	85	55	85	55	85	55	85
27	3590	73	76	73	76	73	76	73	76
27	3591	40	52	40	52	40	52	40	52
27	3592	72	90	72	90	72	90	72	90
27	3593	55	68	55	68	55	68	55	68
27	3594	59	96	59	96	59	96	59	96
27	3595	89	71	89	71	89	71	89	71
27	3596	174	164	174	164	174	164	174	164
27	3597	113	118	113	118	113	118	113	118
27	3598	71	82	71	82	71	82	71	82
27	3599	68	76	68	76	68	76	68	76
27	3600	97	134	97	134	97	134	97	134
27	3601	93	90	93	90	93	90	93	90
27	3602	49	64	49	64	49	64	49	64
27	3603	44	76	44	76	44	76	44	76
27	3604	44	47	44	47	44	47	44	47
27	3605	43	51	43	51	43	51	43	51
27	3606	64	65	64	65	64	65	64	65
27	3607	44	62	44	62	44	62	44	62
27	3608	46	30	46	30	46	30	46	30
27	3609	24	71	24	71	24	71	24	71
27	3610	45	44	45	44	45	44	45	44
27	3611	25	107	25	107	25	107	25	107
27	3612	28	51	28	51	28	51	28	51
27	3613	50	93	50	93	50	93	50	93
27	3614	30	48	30	48	30	48	30	48
27	3615	20	53	20	53	20	53	20	53
27	3616	89	95	89	95	89	95	89	95
28	3617	82	146	82	146	82	146	82	146
28	3618	38	47	38	47	38	47	38	47
28	3619	38	42	38	42	38	42	38	42
28	3620	45	81	45	81	45	81	45	81
28	3621	56	84	56	84	56	84	56	84
28	3622	63	96	63	96	63	96	63	96
28	3623	40	94	40	94	40	94	40	94
28	3624	79	89	79	89	79	89	79	89
28	3625	61	119	61	119	61	119	61	119
28	3626	66	84	66	84	66	84	66	84
28	3627	114	65	114	65	114	65	114	65
28	3628	49	76	49	76	49	76	49	76
28	3629	50	63	50	63	50	63	50	63
28	3630	72	73	72	73	72	73	72	73
28	3631	81	73	81	73	81	73	81	73
28	3632	47	82	47	82	47	82	47	82
28	3633	71	75	71	75	71	75	71	75
28	3634	130	87	130	87	130	87	130	87
28	3635	62	85	62	85	62	85	62	85
28	3636	44	51	44	51	44	51	44	51
28	3637	81	70	81	70	81	70	81	70
28	3638	62	79	62	79	62	79	62	79
28	3639	51	54	51	54	51	54	51	54
28	3640	48	67	48	67	48	67	48	67
28	3641	88	41	88	41	88	41	88	41
28	3642	79	66	79	66	79	66	79	66
28	3643	56	50	56	50	56	50	56	50
28	3644	35	45	35	45	35	45	35	45
28	3645	30	64	30	64	30	64	30	64
28	3646	71	63	71	63	71	63	71	63
28	3647	61	68	61	68	61	68	61	68
28	3648	72	62	72	62	72	62	72	62
28	3649	60	70	60	70	60	70	60	70
28	3650	79	75	79	75	79	75	79	75
28	3651	50	45	50	45	50	45	50	45
28	3652	55	60	55	60	55	60	55	60
28	3653	67	86	67	86	67	86	67	86
28	3654	50	65	50	65	50	65	50	65
28	3655	80	67	80	67	80	67	80	67
28	3656	97	72	97	72	97	72	97	72
28	3657	73	109	73	109	73	109	73	109
28	3658	77	86	77	86	77	86	77	86
28	3659	75	83	75	83	75	83	75	83
28	3660	52	112	52	112	52	112	52	112
28	3661	61	73	61	73	61	73	61	73
28	3662	77	62	77	62	77	62	77	62
28	3663	57	57	57	57	57	57	57	57
28	3664	39	49	39	49	39	49	39	49
28	3665	45	55	45	55	45	55	45	55
28	3666	75	58	75	58	75	58	75	58
28	3667	62	62	62	62	62	62	62	62
28	3668	77	84	77	84	77	84	77	84
28	3669	73	78	73	78	73	78	73	78
28	3670	60	52	60	52	60	52	60	52
28	3671	63	58	63	58	63	58	63	58
28	3672	74	83	74	83	74	83	74	83
28	3673	45	56	45	56	45	56	45	56
28	3674	40	46	40	46	40	46	40	46
28	3675	68	92	68	92	68	92	68	92
28	3676	64	60	64	60	64	60	64	60
28	3677	57	87	57	87	57	87	57	87
28	3678	81	68	81	68	81	68	81	68
28	3679	83	72	83	72	83	72	83	72
28	3680	74	93	74	93	74	93	74	93
28	3681	51	83	51	83	51	83	51	83
28	3682	51	75	51	75	51	75	51	75
28	3683	37	86	37	86	37	86	37	86
28	3684	95	106	95	106	95	106	95	106
28	3685	63	80	63	80	63	80	63	80
28	3686	71	87	71	87	71	87	71	87
28	3687	52	108	52	108	52	108	52	108
28	3688	68	96	68	96	68	96	68	96
28	3689	62	75	62	75	62	75	62	75
28	3690	62	101	62	101	62	101	62	101
28	3691	97	119	97	119	97	119	97	119
28	3692	99	78	99	78	99	78	99	78
28	3693	94	96	94	96	94	96	94	96
28	3694	126	109	126	109	126	109	126	109
28	3695	147	199	147	199	147	199	147	199
28	3696	195	216	195	216	195	216	195	216
28	3697	170	207	170	207	170	207	170	207
28	3698	141	135	141	135	141	135	141	135
29	3699	119	131	119	131	119	131	119	131
29	3700	72	54	72	54	72	54	72	54
29	3701	110	56	110	56	110	56	110	56
29	3702	110	93	110	93	110	93	110	93
29	3703	86	83	86	83	86	83	86	83
29	3704	119	65	119	65	119	65	119	65
29	3705	122	71	122	71	122	71	122	71
29	3706	80	80	80	80	80	80	80	80
29	3707	54	70	54	70	54	70	54	70
29	3708	85	75	85	75	85	75	85	75
29	3709	83	110	83	110	83	110	83	110
29	3710	87	88	87	88	87	88	87	88
29	3711	87	77	87	77	87	77	87	77
29	3712	49	67	49	67	49	67	49	67
29	3713	56	38	56	38	56	38	56	38
29	3714	100	71	100	71	100	71	100	71
29	3715	80	94	80	94	80	94	80	94
29	3716	75	63	75	63	75	63	75	63
29	3717	73	47	73	47	73	47	73	47
29	3718	57	63	57	63	57	63	57	63
29	3719	54	53	54	53	54	53	54	53
29	3720	73	75	73	75	73	75	73	75
29	3721	63	53	63	53	63	53	63	53
29	3722	74	60	74	60	74	60	74	60
29	3723	134	102	134	102	134	102	134	102
29	3724	70	73	70	73	70	73	70	73
29	3725	61	51	61	51	61	51	61	51
29	3726	62	65	62	65	62	65	62	65
29	3727	46	34	46	34	46	34	46	34
29	3728	78	48	78	48	78	48	78	48
29	3729	45	67	45	67	45	67	45	67
29	3730	40	56	40	56	40	56	40	56
29	3731	67	126	67	126	67	126	67	126
29	3732	63	67	63	67	63	67	63	67
29	3733	65	114	65	114	65	114	65	114
29	3734	62	81	62	81	62	81	62	81
29	3735	57	69	57	69	57	69	57	69
29	3736	57	109	57	109	57	109	57	109
29	3737	113	145	113	145	113	145	113	145
29	3738	83	74	83	74	83	74	83	74
29	3739	78	70	78	70	78	70	78	70
29	3740	69	86	69	86	69	86	69	86
29	3741	53	48	53	48	53	48	53	48
29	3742	67	63	67	63	67	63	67	63
29	3743	63	64	63	64	63	64	63	64
29	3744	55	66	55	66	55	66	55	66
29	3745	67	70	67	70	67	70	67	70
29	3746	74	63	74	63	74	63	74	63
29	3747	68	81	68	81	68	81	68	81
29	3748	66	66	66	66	66	66	66	66
29	3749	62	64	62	64	62	64	62	64
29	3750	52	67	52	67	52	67	52	67
29	3751	66	74	66	74	66	74	66	74
29	3752	81	64	81	64	81	64	81	64
29	3753	47	82	47	82	47	82	47	82
29	3754	71	81	71	81	71	81	71	81
29	3755	70	70	70	70	70	70	70	70
29	3756	91	64	91	64	91	64	91	64
29	3757	75	105	75	105	75	105	75	105
29	3758	49	79	49	79	49	79	49	79
29	3759	98	103	98	103	98	103	98	103
29	3760	80	66	80	66	80	66	80	66
29	3761	55	50	55	50	55	50	55	50
29	3762	70	89	70	89	70	89	70	89
29	3763	83	38	83	38	83	38	83	38
29	3764	52	74	52	74	52	74	52	74
29	3765	75	76	75	76	75	76	75	76
29	3766	47	58	47	58	47	58	47	58
29	3767	74	74	74	74	74	74	74	74
29	3768	99	58	99	58	99	58	99	58
29	3769	82	74	82	74	82	74	82	74
29	3770	83	95	83	95	83	95	83	95
29	3771	47	73	47	73	47	73	47	73
29	3772	71	89	71	89	71	89	71	89
29	3773	61	81	61	81	61	81	61	81
29	3774	46	73	46	73	46	73	46	73
29	3775	52	62	52	62	52	62	52	62
29	3776	68	93	68	93	68	93	68	93
29	3777	124	159	124	159	124	159	124	159
29	3778	91	175	91	175	91	175	91	175
29	3779	75	81	75	81	75	81	75	81
29	3780	151	175	151	175	151	175	151	175
29	3781	144	149	144	149	144	149	144	149
30	3782	161	185	161	185	161	185	161	185
30	3783	80	82	80	82	80	82	80	82
30	3784	25	27	25	27	25	27	25	27
30	3785	55	67	55	67	55	67	55	67
30	3786	58	40	58	40	58	40	58	40
30	3787	32	52	32	52	32	52	32	52
30	3788	39	29	39	29	39	29	39	29
30	3789	37	62	37	62	37	62	37	62
30	3790	33	44	33	44	33	44	33	44
30	3791	60	57	60	57	60	57	60	57
30	3792	46	66	46	66	46	66	46	66
30	3793	55	67	55	67	55	67	55	67
30	3794	55	44	55	44	55	44	55	44
30	3795	45	66	45	66	45	66	45	66
30	3796	47	91	47	91	47	91	47	91
30	3797	73	84	73	84	73	84	73	84
30	3798	79	91	79	91	79	91	79	91
30	3799	54	102	54	102	54	102	54	102
30	3800	42	74	42	74	42	74	42	74
30	3801	91	75	91	75	91	75	91	75
30	3802	40	64	40	64	40	64	40	64
30	3803	49	97	49	97	49	97	49	97
30	3804	60	97	60	97	60	97	60	97
30	3805	67	89	67	89	67	89	67	89
30	3806	80	75	80	75	80	75	80	75
30	3807	62	55	62	55	62	55	62	55
30	3808	74	83	74	83	74	83	74	83
30	3809	38	52	38	52	38	52	38	52
30	3810	37	54	37	54	37	54	37	54
30	3811	63	55	63	55	63	55	63	55
30	3812	67	72	67	72	67	72	67	72
30	3813	73	76	73	76	73	76	73	76
30	3814	60	103	60	103	60	103	60	103
30	3815	62	115	62	115	62	115	62	115
30	3816	59	73	59	73	59	73	59	73
30	3817	57	90	57	90	57	90	57	90
30	3818	75	82	75	82	75	82	75	82
30	3819	28	51	28	51	28	51	28	51
30	3820	66	52	66	52	66	52	66	52
30	3821	56	43	56	43	56	43	56	43
30	3822	69	103	69	103	69	103	69	103
30	3823	71	35	71	35	71	35	71	35
30	3824	50	77	50	77	50	77	50	77
30	3825	62	82	62	82	62	82	62	82
30	3826	61	76	61	76	61	76	61	76
30	3827	68	105	68	105	68	105	68	105
30	3828	48	98	48	98	48	98	48	98
30	3829	79	115	79	115	79	115	79	115
30	3830	72	114	72	114	72	114	72	114
30	3831	64	60	64	60	64	60	64	60
30	3832	60	61	60	61	60	61	60	61
30	3833	69	47	69	47	69	47	69	47
30	3834	61	48	61	48	61	48	61	48
30	3835	55	98	55	98	55	98	55	98
30	3836	58	93	58	93	58	93	58	93
30	3837	79	96	79	96	79	96	79	96
30	3838	67	92	67	92	67	92	67	92
30	3839	59	87	59	87	59	87	59	87
30	3840	84	85	84	85	84	85	84	85
30	3841	66	90	66	90	66	90	66	90
30	3842	100	95	100	95	100	95	100	95
30	3843	67	110	67	110	67	110	67	110
30	3844	63	102	63	102	63	102	63	102
30	3845	49	79	49	79	49	79	49	79
30	3846	96	71	96	71	96	71	96	71
30	3847	78	101	78	101	78	101	78	101
30	3848	108	109	108	109	108	109	108	109
30	3849	95	113	95	113	95	113	95	113
30	3850	88	94	88	94	88	94	88	94
30	3851	101	75	101	75	101	75	101	75
30	3852	70	93	70	93	70	93	70	93
30	3853	52	101	52	101	52	101	52	101
30	3854	82	87	82	87	82	87	82	87
30	3855	97	92	97	92	97	92	97	92
30	3856	119	115	119	115	119	115	119	115
30	3857	101	127	101	127	101	127	101	127
30	3858	78	114	78	114	78	114	78	114
30	3859	124	187	124	187	124	187	124	187
30	3860	107	124	107	124	107	124	107	124
30	3861	79	110	79	110	79	110	79	110
31	3862	110	132	110	132	110	132	110	132
31	3863	67	80	67	80	67	80	67	80
31	3864	62	67	62	67	62	67	62	67
31	3865	67	63	67	63	67	63	67	63
31	3866	99	75	99	75	99	75	99	75
31	3867	55	58	55	58	55	58	55	58
31	3868	56	110	56	110	56	110	56	110
31	3869	61	105	61	105	61	105	61	105
31	3870	58	102	58	102	58	102	58	102
31	3871	77	69	77	69	77	69	77	69
31	3872	72	63	72	63	72	63	72	63
31	3873	79	62	79	62	79	62	79	62
31	3874	64	77	64	77	64	77	64	77
31	3875	86	93	86	93	86	93	86	93
31	3876	88	94	88	94	88	94	88	94
31	3877	73	104	73	104	73	104	73	104
31	3878	94	77	94	77	94	77	94	77
31	3879	79	91	79	91	79	91	79	91
31	3880	75	55	75	55	75	55	75	55
31	3881	55	37	55	37	55	37	55	37
31	3882	68	81	68	81	68	81	68	81
31	3883	95	82	95	82	95	82	95	82
31	3884	75	56	75	56	75	56	75	56
31	3885	49	46	49	46	49	46	49	46
31	3886	50	61	50	61	50	61	50	61
31	3887	85	55	85	55	85	55	85	55
31	3888	50	63	50	63	50	63	50	63
31	3889	51	81	51	81	51	81	51	81
31	3890	65	75	65	75	65	75	65	75
31	3891	72	100	72	100	72	100	72	100
31	3892	72	67	72	67	72	67	72	67
31	3893	82	82	82	82	82	82	82	82
31	3894	106	94	106	94	106	94	106	94
31	3895	76	70	76	70	76	70	76	70
31	3896	67	91	67	91	67	91	67	91
31	3897	87	95	87	95	87	95	87	95
31	3898	87	97	87	97	87	97	87	97
31	3899	92	102	92	102	92	102	92	102
31	3900	104	121	104	121	104	121	104	121
31	3901	95	112	95	112	95	112	95	112
31	3902	83	112	83	112	83	112	83	112
31	3903	52	88	52	88	52	88	52	88
31	3904	61	64	61	64	61	64	61	64
31	3905	54	86	54	86	54	86	54	86
31	3906	68	75	68	75	68	75	68	75
31	3907	58	97	58	97	58	97	58	97
31	3908	79	73	79	73	79	73	79	73
31	3909	62	81	62	81	62	81	62	81
31	3910	71	81	71	81	71	81	71	81
31	3911	68	65	68	65	68	65	68	65
31	3912	65	59	65	59	65	59	65	59
31	3913	100	110	100	110	100	110	100	110
31	3914	94	120	94	120	94	120	94	120
31	3915	95	66	95	66	95	66	95	66
31	3916	84	86	84	86	84	86	84	86
31	3917	57	87	57	87	57	87	57	87
31	3918	57	72	57	72	57	72	57	72
31	3919	35	17	35	17	35	17	35	17
31	3920	0	0	0	0	0	0	0	0
31	3921	56	65	56	65	56	65	56	65
31	3922	70	72	70	72	70	72	70	72
31	3923	72	54	72	54	72	54	72	54
31	3924	76	55	76	55	76	55	76	55
31	3925	82	96	82	96	82	96	82	96
31	3926	90	110	90	110	90	110	90	110
31	3927	67	60	67	60	67	60	67	60
31	3928	42	62	42	62	42	62	42	62
31	3929	68	76	68	76	68	76	68	76
31	3930	107	127	107	127	107	127	107	127
31	3931	62	94	62	94	62	94	62	94
31	3932	82	100	82	100	82	100	82	100
31	3933	105	135	105	135	105	135	105	135
31	3934	130	157	130	157	130	157	130	157
31	3935	115	149	115	149	115	149	115	149
31	3936	141	182	141	182	141	182	141	182
31	3937	124	82	124	82	124	82	124	82
31	3938	177	169	177	169	177	169	177	169
31	3939	153	241	153	241	153	241	153	241
31	3940	141	188	141	188	141	188	141	188
32	3941	166	192	166	192	166	192	166	192
32	3942	114	97	114	97	114	97	114	97
32	3943	97	127	97	127	97	127	97	127
32	3944	96	103	96	103	96	103	96	103
32	3945	114	136	114	136	114	136	114	136
32	3946	96	115	96	115	96	115	96	115
32	3947	62	98	62	98	62	98	62	98
32	3948	81	53	81	53	81	53	81	53
32	3949	78	105	78	105	78	105	78	105
32	3950	74	69	74	69	74	69	74	69
32	3951	76	78	76	78	76	78	76	78
32	3952	68	99	68	99	68	99	68	99
32	3953	72	142	72	142	72	142	72	142
32	3954	75	108	75	108	75	108	75	108
32	3955	88	74	88	74	88	74	88	74
32	3956	64	63	64	63	64	63	64	63
32	3957	83	103	83	103	83	103	83	103
32	3958	105	71	105	71	105	71	105	71
32	3959	65	71	65	71	65	71	65	71
32	3960	88	87	88	87	88	87	88	87
32	3961	61	113	61	113	61	113	61	113
32	3962	73	97	73	97	73	97	73	97
32	3963	55	107	55	107	55	107	55	107
32	3964	57	114	57	114	57	114	57	114
32	3965	55	97	55	97	55	97	55	97
32	3966	99	54	99	54	99	54	99	54
32	3967	98	64	98	64	98	64	98	64
32	3968	116	123	116	123	116	123	116	123
32	3969	76	85	76	85	76	85	76	85
32	3970	70	73	70	73	70	73	70	73
32	3971	87	79	87	79	87	79	87	79
32	3972	96	124	96	124	96	124	96	124
32	3973	43	92	43	92	43	92	43	92
32	3974	55	105	55	105	55	105	55	105
32	3975	69	89	69	89	69	89	69	89
32	3976	72	85	72	85	72	85	72	85
32	3977	77	71	77	71	77	71	77	71
32	3978	102	77	102	77	102	77	102	77
32	3979	111	81	111	81	111	81	111	81
32	3980	87	66	87	66	87	66	87	66
32	3981	101	81	101	81	101	81	101	81
32	3982	57	84	57	84	57	84	57	84
32	3983	72	94	72	94	72	94	72	94
32	3984	71	61	71	61	71	61	71	61
32	3985	91	72	91	72	91	72	91	72
32	3986	43	61	43	61	43	61	43	61
32	3987	88	78	88	78	88	78	88	78
32	3988	86	74	86	74	86	74	86	74
32	3989	65	85	65	85	65	85	65	85
32	3990	101	90	101	90	101	90	101	90
32	3991	70	74	70	74	70	74	70	74
32	3992	56	67	56	67	56	67	56	67
32	3993	74	111	74	111	74	111	74	111
32	3994	89	107	89	107	89	107	89	107
32	3995	64	83	64	83	64	83	64	83
32	3996	62	55	62	55	62	55	62	55
32	3997	72	101	72	101	72	101	72	101
32	3998	65	55	65	55	65	55	65	55
32	3999	41	61	41	61	41	61	41	61
32	4000	87	94	87	94	87	94	87	94
32	4001	60	93	60	93	60	93	60	93
32	4002	55	60	55	60	55	60	55	60
32	4003	66	50	66	50	66	50	66	50
32	4004	60	87	60	87	60	87	60	87
32	4005	70	82	70	82	70	82	70	82
32	4006	97	103	97	103	97	103	97	103
32	4007	77	49	77	49	77	49	77	49
32	4008	79	75	79	75	79	75	79	75
32	4009	71	83	71	83	71	83	71	83
32	4010	102	57	102	57	102	57	102	57
32	4011	99	136	99	136	99	136	99	136
32	4012	98	88	98	88	98	88	98	88
32	4013	87	81	87	81	87	81	87	81
32	4014	60	76	60	76	60	76	60	76
32	4015	81	56	81	56	81	56	81	56
32	4016	73	94	73	94	73	94	73	94
32	4017	72	96	72	96	72	96	72	96
33	4018	110	161	110	161	110	161	110	161
33	4019	63	81	63	81	63	81	63	81
33	4020	71	72	71	72	71	72	71	72
33	4021	93	107	93	107	93	107	93	107
33	4022	59	94	59	94	59	94	59	94
33	4023	72	111	72	111	72	111	72	111
33	4024	62	120	62	120	62	120	62	120
33	4025	72	99	72	99	72	99	72	99
33	4026	93	67	93	67	93	67	93	67
33	4027	56	70	56	70	56	70	56	70
33	4028	81	95	81	95	81	95	81	95
33	4029	107	80	107	80	107	80	107	80
